request_id,pu_osmid,do_osmid,req_time,pu_taz,do_taz,pu_lon,pu_lat,do_lon,do_lat,accept_time_art,pu_time_art,do_time_art,trip_fare,tip,Unnamed: 14,earliest_pu_time,earliest_travel_time,earliest_arrival_time,remaining_time,deadline,travel_distance,num_passengers
12292,65299406,65345898,32445,46,107,-122.4269088,37.7962748,-122.4066978,37.7671441,3,190,1089,22.42,0,45,32445,351.6760709,32796.67607,999.19018,33444.19018,4169.616,1
12293,65354081,65352435,32445,87,29,-122.445924,37.7729945,-122.4073583,37.7913012,8,223,710,11.8,0,45,32445,380.3227648,32825.32276,1070.80691,33515.80691,5086.398,1
12294,65345359,2907858297,32447,106,44,-122.4196893,37.765052,-122.4349286,37.7995616,7,532,917,8.45,0,47,32447,443.8865157,32890.88652,1229.71629,33676.71629,5100.237,3
12295,65336208,65319714,32449,127,145,-122.4295381,37.7369251,-122.3768574,37.7402023,4,373,1810,14.99,0,49,32449,419.4975704,32868.49757,1168.74393,33617.74393,7874.886,1
12296,4008988541,260193349,32450,51,109,-122.4440017,37.8055868,-122.3881286,37.7817716,114,408,1182,6.61,0,50,32450,563.3680192,33013.36802,1528.42005,33978.42005,6782.112,1
12297,65292265,65287705,32450,145,66,-122.379932,37.733381,-122.4612247,37.7830976,13,199,2150,18.85,0,50,32450,776.4168964,33226.4169,2061.04224,34511.04224,11873.065,3
12298,260194406,65346578,32451,41,142,-122.4031749,37.8051409,-122.401556,37.740962,12,213,812,10.99,0,51,32451,540.4087876,32991.40879,1471.02197,33922.02197,8373.542,1
12299,260194406,258965841,32451,41,41,-122.4031749,37.8051409,-122.4091081,37.8081143,22,338,1476,20.1,0,51,32451,47.98988157,32498.98988,239.9747,32690.9747,622.135,3
12300,4019294259,279669370,32452,72,121,-122.4404641,37.788089,-122.4068939,37.7442996,17,599,2049,26.09,0,52,32452,529.0844918,32981.08449,1442.71123,33894.71123,8271.297,1
12301,65307803,65345229,32453,165,23,-122.4374884,37.7211681,-122.3990364,37.8009761,241,329,1385,10.79,0,53,32453,641.7669398,33094.76694,1724.41735,34177.41735,12260.446,1
12302,65373502,65373362,32453,23,22,-122.401811,37.8040707,-122.3945829,37.7960156,10,212,1351,12.55,0,53,32453,117.7018107,32570.70181,414.25453,32867.25453,1574.105,1
12303,65288184,65345229,32455,174,23,-122.4667518,37.7546757,-122.3990364,37.8009761,8,191,1186,16.2,0,55,32455,820.5844826,33275.58448,2171.46121,34626.46121,10640.697,1
12304,65362798,276549441,32455,131,41,-122.4553119,37.7405997,-122.4036084,37.8054504,18,464,2722,29.48,0,55,32455,851.0053779,33306.00538,2247.51344,34702.51344,12181.108,2
12305,65317703,434685829,32455,16,41,-122.3884059,37.7896449,-122.4189847,37.8109611,39,356,2270,15.99,0,55,32455,320.5234792,32775.52348,921.3087,33376.3087,3780.849,1
12306,4071233981,3810251757,32456,190,123,-122.4994831,37.7182339,-122.419916,37.7434174,27,458,2086,3.24,0,56,32456,556.7352682,33012.73527,1511.83817,33967.83817,10428.243,1
12307,3719575845,65372305,32457,15,111,-122.390971,37.7925459,-122.383436,37.757772,6,216,1701,13.99,0,57,32457,360.3050667,32817.30507,1020.76267,33477.76267,4597.212,3
12308,65373741,725284295,32458,139,51,-122.4026807,37.7378376,-122.4456648,37.8053749,5,82,828,13.04,1,58,32458,741.2261452,33199.22615,1973.06536,34431.06536,11011.775,1
12309,65344044,434685829,32459,52,41,-122.4713283,37.8083697,-122.4189847,37.8109611,4,197,773,14.32,0,59,32459,608.3230126,33067.32301,1640.80753,34099.80753,8058.406,1
12310,4008987886,3719575845,32460,51,15,-122.4419158,37.8037514,-122.390971,37.7925459,65,322,1030,6.46,0,60,32460,451.736098,32911.7361,1249.34025,33709.34025,5271.207,2
12311,65346738,65294308,32460,127,97,-122.42898,37.736386,-122.4250116,37.7494291,14,698,1846,5.39,0,60,32460,166.0203512,32626.02035,535.05088,32995.05088,1718.688,1
12312,4008988320,65373502,32460,43,23,-122.4374976,37.8015831,-122.401811,37.8040707,64,234,1470,16.74,0,60,32460,373.8394075,32833.83941,1054.59852,33514.59852,4345.544,1
12313,65315790,65333347,32460,67,41,-122.458608,37.777287,-122.407305,37.8074586,13,120,606,7.12,0,60,32460,591.6420803,33051.64208,1599.1052,34059.1052,7537.245,1
12314,65314673,65322249,32460,134,111,-122.440517,37.7264338,-122.3898457,37.7540029,13,145,1750,31.38,0,60,32460,331.3949466,32791.39495,948.48737,33408.48737,6470.694,1
12315,725298140,65322004,32461,43,142,-122.4265778,37.8079433,-122.3827438,37.7511589,12,134,555,8.2,0,61,32461,672.7617992,33133.7618,1801.9045,34262.9045,9080.457,1
12316,65294602,65311496,32461,108,121,-122.4029274,37.768652,-122.4077783,37.7378085,13,273,3217,14.24,1,61,32461,309.6897685,32770.68977,894.22442,33355.22442,5045.717,1
12317,65303257,4186794514,32461,41,107,-122.4117828,37.8048939,-122.4131634,37.7699415,22,297,1658,19.31,0,61,32461,406.8536505,32867.85365,1137.13413,33598.13413,5142.373,1
12318,65314401,65321123,32462,83,40,-122.4375794,37.7690398,-122.4202851,37.8052435,144,398,760,4.36,0,62,32462,470.575797,32932.5758,1296.43949,33758.43949,5842.259,1
12319,4008988541,65320208,32462,51,113,-122.4440017,37.8055868,-122.400217,37.750753,12,217,1001,19.1,0,62,32462,667.429376,33129.42938,1788.57344,34250.57344,9759.013,2
12320,65307150,725284753,32463,57,43,-122.493135,37.7865982,-122.4398794,37.806112,11,253,1085,15.4,1,63,32463,489.2119435,32952.21194,1343.02986,33806.02986,6428.743,3
12321,65307461,1469069155,32463,71,52,-122.4456011,37.7883702,-122.4689945,37.7980632,10,430,1408,22.88,0,63,32463,389.3924093,32852.39241,1093.48102,33556.48102,3481.471,1
12322,65301542,65307580,32466,86,147,-122.4411749,37.7831689,-122.38811,37.727666,8,233,1645,22.2,0,66,32466,661.2524829,33127.25248,1773.13121,34239.13121,10390.065,1
12323,65367585,434685829,32466,93,41,-122.4447683,37.7588667,-122.4189847,37.8109611,7,300,1529,25.22,0,66,32466,687.0066352,33153.00664,1837.51659,34303.51659,7911.855,1
12324,65293575,65348291,32466,116,86,-122.4170442,37.7603733,-122.4334247,37.7784279,7,159,1981,19.5,1,66,32466,305.6664272,32771.66643,884.16607,33350.16607,3467.37,1
12325,258289605,65301273,32467,190,169,-122.5040435,37.725856,-122.4660992,37.7320636,6,204,743,11.5,0,67,32467,333.2943663,32800.29437,953.23592,33420.23592,5088.996,1
12326,65300028,4008988553,32467,110,43,-122.3893597,37.7706857,-122.4396139,37.8010245,6,309,785,10.99,0,67,32467,542.8399359,33009.83994,1477.09984,33944.09984,7197.079,1
12327,65310073,4180837706,32468,91,41,-122.455462,37.7636,-122.4093899,37.8081512,6,205,1121,6.61,0,68,32468,753.9922352,33221.99224,2004.98059,34472.98059,9207.366,2
12328,258967887,3719575845,32470,98,15,-122.4252482,37.7534363,-122.390971,37.7925459,135,296,1972,14.17,0,70,32470,497.4146221,32967.41462,1363.53656,33833.53656,7336.823,1
12329,65311975,65350912,32471,71,73,-122.4557846,37.7897799,-122.432843,37.788062,72,379,590,10.83,0,71,32471,244.8729318,32715.87293,732.18233,33203.18233,2808.733,1
12330,1723739123,65363148,32471,4,22,-122.3991626,37.7910505,-122.3924485,37.7938314,43,414,1486,11.99,0,71,32471,74.90301366,32545.90301,307.25753,32778.25753,837.114,1
12331,65344044,65336914,32472,52,47,-122.4713283,37.8083697,-122.4342202,37.7907202,42,284,593,12.02,0,72,32472,456.4005177,32928.40052,1261.00129,33733.00129,6080.048,2
12332,65287922,65350912,32472,130,73,-122.4313541,37.7366312,-122.432843,37.788062,11,75,2209,38.71,15.38,72,32472,619.5150818,33091.51508,1668.7877,34140.7877,8228.19,2
12333,65303495,4002307885,32473,16,52,-122.3925074,37.7912945,-122.4509739,37.8036924,10,338,828,7.14,0,73,32473,533.8576635,33006.85766,1454.64416,33927.64416,7250.109,1
12334,4062775036,260193349,32477,187,109,-122.4897643,37.7320911,-122.3881286,37.7817716,27,423,1897,23.26,0,77,32477,780.7821745,33257.78217,2071.95544,34548.95544,14216.376,2
12335,434685829,65307248,32477,41,35,-122.4189847,37.8109611,-122.4153058,37.7972947,6,96,516,14.08,5,77,32477,201.5503175,32678.55032,623.87579,33100.87579,1851.602,1
12336,65280073,434685829,32477,65,41,-122.4708615,37.7826596,-122.4189847,37.8109611,66,727,1726,10.58,0,77,32477,585.5922595,33062.59226,1583.98065,34060.98065,8524.023,3
12337,65287714,65329947,32479,67,111,-122.460677,37.7755174,-122.3901698,37.7573865,5,123,1373,7.61,0,79,32479,606.7189856,33085.71899,1636.79746,34115.79746,9295.361,1
12338,65292687,65357228,32479,81,86,-122.4269862,37.7715998,-122.4354442,37.7800834,4,249,1087,16.29,3,79,32479,148.2163371,32627.21634,490.54084,32969.54084,1651.125,2
12339,65288324,65328438,32479,179,59,-122.4968507,37.7533468,-122.4896997,37.774196,4,520,1517,4.11,0,79,32479,313.6736053,32792.67361,904.18401,33383.18401,3697.002,1
12340,832850239,65317585,32480,146,107,-122.3680297,37.7294716,-122.4154813,37.7669359,2,472,1488,14.14,0,80,32480,497.251139,32977.25114,1363.12785,33843.12785,7391.553,1
12341,65328978,260194288,32481,107,23,-122.4114699,37.765552,-122.4020702,37.804321,12,137,1249,18.39,3,81,32481,435.6905738,32916.69057,1209.22643,33690.22643,5742.807,2
12342,65317190,1018617264,32483,50,81,-122.4403277,37.8003033,-122.423815,37.7739151,10,146,1383,18.57,5,83,32483,367.0754993,32850.0755,1037.68875,33520.68875,4553.983,1
12343,725284295,65290178,32484,51,17,-122.4456648,37.8053749,-122.3877083,37.7870796,9,136,805,14.29,3,84,32484,531.9958791,33015.99588,1449.9897,33933.9897,6339.725,1
12344,65308182,1682972844,32485,52,145,-122.4589016,37.7991122,-122.3777356,37.7392266,8,71,1322,25.93,0,85,32485,919.9046733,33404.90467,2419.76168,34904.76168,13266.156,1
12345,65442317,65308915,32485,204,93,-122.4623261,37.7080078,-122.4432753,37.7562547,49,244,1967,7.34,1,85,32485,540.0807765,33025.08078,1470.20194,33955.20194,7859.554,3
12346,65307248,434685829,32486,35,41,-122.4153058,37.7972947,-122.4189847,37.8109611,7,257,890,18.44,1,86,32486,207.2484124,32693.24841,638.12103,33124.12103,1902.636,1
12347,281555704,5352470014,32486,52,78,-122.4787026,37.7988099,-122.4237488,37.7806142,7,295,877,18.51,0,86,32486,556.4395271,33042.43953,1511.09882,33997.09882,7847.268,1
12348,65345229,54891501,32487,23,110,-122.3990364,37.8009761,-122.3862824,37.7690052,7,113,1257,7.51,0,87,32487,337.960605,32824.9606,964.90151,33451.90151,4382.629,1
12349,258289605,65288184,32488,190,174,-122.5040435,37.725856,-122.4667518,37.7546757,105,511,1409,6.09,0,88,32488,510.8791252,32998.87913,1397.19781,33885.19781,7004.686,1
12350,65336821,2450003421,32489,69,159,-122.4427926,37.7828251,-122.4324827,37.7088535,264,444,649,13.64,3,89,32489,822.9729788,33311.97298,2177.43245,34666.43245,14907.981,1
12351,1723738998,65293472,32490,15,112,-122.3939014,37.7937627,-122.3934993,37.7614777,14,209,1775,19.21,3,90,32490,288.7584564,32778.75846,841.89614,33331.89614,4409.197,1
12352,1728581633,65290284,32490,142,107,-122.3874796,37.7502763,-122.4106286,37.7669019,15,325,3680,12.09,3,90,32490,266.8539202,32756.85392,787.1348,33277.1348,4032.375,1
12353,3719575845,725298140,32490,15,43,-122.390971,37.7925459,-122.4265778,37.8079433,3,135,1539,17.65,0,90,32490,357.2863136,32847.28631,1013.21578,33503.21578,4225.574,1
12354,65376101,725284295,32490,52,51,-122.4488623,37.7951008,-122.4456648,37.8053749,14,198,878,12.56,1,90,32490,176.3584142,32666.35841,560.89604,33050.89604,1908.087,1
12355,65303566,830820885,32490,74,49,-122.428355,37.7867185,-122.4467402,37.7947103,14,91,359,8.07,0,90,32490,230.444888,32720.44489,696.11222,33186.11222,2586.124,1
12356,65351692,65322468,32492,185,187,-122.4782467,37.7485563,-122.4818932,37.7324369,12,425,1235,16.84,5,92,32492,196.1576547,32688.15765,610.39414,33102.39414,2571.13,1
12357,5296804075,54891501,32492,93,110,-122.4422409,37.7581417,-122.3862824,37.7690052,12,735,1495,12.9,3,92,32492,513.3466738,33005.34667,1403.36668,33895.36668,7487.295,1
12358,260193349,65295902,32492,109,147,-122.3881286,37.7817716,-122.389419,37.729354,62,919,1793,13.11,0,92,32492,443.5217653,32935.52177,1228.80441,33720.80441,7008.165,1
12359,65362703,65294547,32493,165,104,-122.445506,37.7195202,-122.4263693,37.7635426,132,608,1336,14.32,1,93,32493,404.1245283,32897.12453,1130.31132,33623.31132,6111.013,1
12360,258911635,5045711297,32495,61,110,-122.4836748,37.7800841,-122.3887942,37.7729802,9,381,1033,13.49,0,95,32495,740.6289542,33235.62895,1971.57239,34466.57239,11191.039,1
12361,4022924671,65303736,32495,67,108,-122.4627059,37.7737728,-122.398216,37.7690447,31,218,1625,8.88,0,95,32495,490.3060764,32985.30608,1345.76519,33840.76519,7422.106,1
12362,4008988541,65319714,32495,51,145,-122.4440017,37.8055868,-122.3768574,37.7402023,9,464,702,7.77,0,95,32495,825.2585287,33320.25853,2183.14632,34678.14632,12207.003,1
12363,65345229,65298154,32495,23,122,-122.3990364,37.8009761,-122.416422,37.743685,29,128,1915,23.3,0,95,32495,571.2510495,33066.25105,1548.12762,34043.12762,8439.314,1
12364,65315601,65372305,32495,34,111,-122.4231779,37.7972346,-122.383436,37.757772,9,293,1245,12.31,0,95,32495,538.4413351,33033.44134,1466.10334,33961.10334,6787.245,1
12365,65280384,259138841,32496,134,85,-122.4285745,37.7334845,-122.4380525,37.7759296,8,195,850,11.57,1,96,32496,496.1527956,32992.1528,1360.38199,33856.38199,5918.677,1
12366,65295405,65317703,32499,70,16,-122.4558851,37.7861097,-122.3884059,37.7896449,6,262,978,7.06,0,99,32499,522.9763356,33021.97634,1427.44084,33926.44084,6555.646,1
12367,65345374,65373362,32499,104,22,-122.42756,37.764574,-122.3945829,37.7960156,15,146,1354,24.14,0,99,32499,435.0157704,32934.01577,1207.53943,33706.53943,6695.61,1
12368,65290891,3719575845,32499,111,15,-122.387917,37.764379,-122.390971,37.7925459,5,278,705,8.5,0,99,32499,262.5229473,32761.52295,776.30737,33275.30737,3483.818,1
12369,65362975,65307311,32499,106,89,-122.4199599,37.7699745,-122.4481268,37.7633766,25,166,553,8.49,0,99,32499,259.4571066,32758.45711,768.64277,33267.64277,2985.886,1
12370,65325067,65337886,32500,109,172,-122.395587,37.7740429,-122.4675098,37.744862,14,280,1118,9.32,0,100,32500,656.7173156,33156.71732,1761.79329,34261.79329,12228.953,1
12371,65308820,65317951,32500,120,30,-122.4062906,37.7530024,-122.4146346,37.7855995,14,323,799,10.56,0,100,32500,370.4188624,32870.41886,1046.04716,33546.04716,4222.207,1
12372,65289371,370813013,32500,58,190,-122.48623,37.7857054,-122.4865842,37.7084958,15,345,1398,14.36,0,100,32500,756.8172668,33256.81727,2012.04317,34512.04317,10220.917,3
12373,65344044,65345273,32501,52,34,-122.4713283,37.8083697,-122.4172342,37.7984827,52,178,1036,5.26,0,101,32501,521.7878491,33022.78785,1424.46962,33925.46962,7077.312,2
12374,65288817,65350912,32502,119,73,-122.4099347,37.7511541,-122.432843,37.788062,22,547,974,14.75,0,102,32502,469.4768216,32971.47682,1293.69205,33795.69205,7345.987,2
12375,54891461,65317703,32503,110,16,-122.3865858,37.7712767,-122.3884059,37.7896449,21,370,1188,13.92,0,103,32503,195.9269887,32698.92699,609.81747,33112.81747,2503.662,2
12376,5027208673,65293202,32503,133,161,-122.4523305,37.7314934,-122.4387764,37.7166364,36,459,1111,11.4,0,103,32503,254.5223533,32757.52235,756.30588,33259.30588,2679.064,1
12377,65287280,725284763,32505,69,43,-122.4513731,37.7751857,-122.4355018,37.8060957,19,225,814,10.06,0,105,32505,414.7558264,32919.75583,1156.88957,33661.88957,5041.303,2
12378,276549441,725284754,32505,41,43,-122.4036084,37.8054504,-122.4374775,37.806418,9,179,924,18.94,0,105,32505,289.2467819,32794.24678,843.11695,33348.11695,3277.29,2
12379,65348048,65312709,32506,92,50,-122.452949,37.7512112,-122.4387962,37.7966772,8,177,666,10.45,0,106,32506,592.3687911,33098.36879,1600.92198,34106.92198,6837.863,1
12380,65300996,65319724,32506,125,142,-122.413584,37.7358934,-122.3830875,37.7439271,2,176,1157,14.99,0,106,32506,305.6723478,32811.67235,884.18087,33390.18087,4642.509,2
12381,1711296983,65372305,32506,132,111,-122.4582944,37.7294531,-122.383436,37.757772,8,82,1576,22.46,0,106,32506,491.050214,32997.05021,1347.62553,33853.62553,8707.556,1
12382,65290178,65317703,32507,17,16,-122.3877083,37.7870796,-122.3884059,37.7896449,7,242,1408,14.3,0,107,32507,22.14811041,32529.14811,175.37028,32682.37028,297.032,3
12383,65330737,65307248,32508,105,35,-122.423281,37.766465,-122.4153058,37.7972947,6,129,566,10.78,0,108,32508,398.5850622,32906.58506,1116.46266,33624.46266,4363.061,1
12384,725284754,65326132,32508,43,173,-122.4374775,37.806418,-122.4676348,37.7516387,6,136,1276,17.63,0,108,32508,727.2623084,33235.26231,1938.15577,34446.15577,10417.587,1
12385,65488637,725284754,32508,205,43,-122.4484636,37.7080768,-122.4374775,37.806418,26,325,2612,7.76,0,108,32508,1001.708598,33509.7086,2624.2715,35132.2715,16948.219,1
12386,65328472,276549441,32508,178,41,-122.4886701,37.7593204,-122.4036084,37.8054504,8,525,1579,8.99,0,108,32508,884.5778852,33392.57789,2331.44471,34839.44471,12956.519,1
12387,65296333,434685829,32508,95,41,-122.4344911,37.7552877,-122.4189847,37.8109611,16,336,1000,15.97,0,108,32508,703.3638411,33211.36384,1878.4096,34386.4096,7709.709,2
12388,65336208,434685829,32509,127,41,-122.4295381,37.7369251,-122.4189847,37.8109611,281,1149,2424,11.24,0,109,32509,839.4800171,33348.48002,2218.70004,34727.70004,14215.334,1
12389,65328773,1728581574,32509,53,142,-122.4793545,37.7711092,-122.3876736,37.7528462,6,456,2339,7.72,0,109,32509,706.4005085,33215.40051,1886.00127,34395.00127,11752.261,1
12390,65319714,832850239,32510,145,146,-122.3768574,37.7402023,-122.3680297,37.7294716,14,206,890,9.86,0,110,32510,155.3052485,32665.30525,508.26312,33018.26312,1979.413,2
12391,1723738832,65333957,32511,107,23,-122.4186749,37.7755496,-122.3975508,37.7993155,13,262,1058,11.13,0,111,32511,341.361025,32852.36103,973.40256,33484.40256,4154.982,3
12392,65326222,65280672,32512,173,145,-122.4740929,37.7506118,-122.3719647,37.733143,231,424,892,14.44,0,112,32512,901.784943,33413.78494,2374.46236,34886.46236,14132.954,1
12393,4035862307,65321123,32512,173,40,-122.4731491,37.75252,-122.4202851,37.8052435,2,349,1848,46,0,112,32512,756.2867816,33268.28678,2010.71695,34522.71695,11501.967,3
12394,65344044,65317703,32512,52,16,-122.4713283,37.8083697,-122.3884059,37.7896449,122,547,1597,6.97,0,112,32512,738.4939656,33250.49397,1966.23491,34478.23491,10380.575,2
12395,2653206545,65303628,32512,43,98,-122.4293132,37.8073072,-122.428849,37.754832,31,250,914,10.28,0,112,32512,618.0639169,33130.06392,1665.15979,34177.15979,6768.952,2
12396,65302215,258289605,32513,98,190,-122.4301721,37.7563593,-122.5040435,37.725856,36,462,1153,9.44,0,113,32513,607.0823749,33120.08237,1637.70594,34150.70594,8630.228,1
12397,65293474,725284754,32513,112,43,-122.3944742,37.7614188,-122.4374775,37.806418,11,133,639,12.46,0,113,32513,617.781737,33130.78174,1664.45434,34177.45434,7902.685,1
12398,65329583,65318098,32513,183,128,-122.4958073,37.7384285,-122.4266031,37.7428969,21,462,1737,10.05,0,113,32513,578.0289414,33091.02894,1565.07235,34078.07235,7989.34,1
12399,65319724,65321040,32513,142,50,-122.3830875,37.7439271,-122.4374358,37.798285,140,676,1935,7.74,0,113,32513,688.3304497,33201.33045,1840.82612,34353.82612,9526.172,1
12400,3719529498,65285808,32514,41,19,-122.4059224,37.8068309,-122.4050958,37.776113,10,190,875,10.06,0,114,32514,357.3591708,32871.35917,1013.39793,33527.39793,4554.172,1
12401,65304820,65293472,32515,53,112,-122.4603093,37.7662688,-122.3934993,37.7614777,10,197,776,9.81,0,115,32515,535.1648902,33050.16489,1457.91223,33972.91223,8680.208,3
12402,725298140,54891483,32515,43,110,-122.4265778,37.8079433,-122.3864641,37.7708587,28,432,1866,18.72,0,115,32515,573.3889744,33088.38897,1553.47244,34068.47244,6552.247,1
12403,276549441,65311818,32515,41,91,-122.4036084,37.8054504,-122.446772,37.758454,9,125,1295,11.8,0,115,32515,709.7686157,33224.76862,1894.42154,34409.42154,8181.289,1
12404,65365766,65354072,32517,149,79,-122.3930122,37.708785,-122.4195943,37.7763674,26,278,2485,19.99,0,117,32517,520.994794,33037.99479,1422.48698,33939.48698,9388.261,1
